Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [70] std::_Hashtable<char const*, std::pair<char const* const, double*>, std::allocator<std::pair<char const* const, double*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, char const* const&, unsigned long) const [877] std::unordered_map<char const*, double*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double*> > >::~unordered_map() [705] std::enable_if<std::__is_bitwise_relocatable<controller::VarChange, void>::value, controller::VarChange*>::type std::__relocate_a_1<controller::VarChange, controller::VarChange>(controller::VarChange*, controller::VarChange*, controller::VarChange*, std::allocator<controller::VarChange>&)
 [631] std::_Hashtable<char const*, std::pair<char const* const, double*>, std::allocator<std::pair<char const* const, double*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [1136] std::unordered_map<char const*, double*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double*> > >::operator=(std::unordered_map<char const*, double*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double*> > >&&) [492] std::enable_if<std::__is_bitwise_relocatable<char const*, void>::value, char const**>::type std::__relocate_a_1<char const*, char const*>(char const**, char const**, char const**, std::allocator<char const*>&)
 [1048] std::_Hashtable<char const*, std::pair<char const* const, double*>, std::allocator<std::pair<char const* const, double*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket() const [878] std::unordered_map<char const*, double*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double*> > >::operator[](char const* const&) [706] lilc::DeepCode* std::__relocate_a_1<lilc::DeepCode*, lilc::DeepCode*, std::allocator<lilc::DeepCode> >(lilc::DeepCode*, lilc::DeepCode*, lilc::DeepCode*, std::allocator<lilc::DeepCode>&)
   [7] std::_Hashtable<char const*, std::pair<char const* const, double*>, std::allocator<std::pair<char const* const, double*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end() const [1137] std::pair<std::__detail::_Node_iterator<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false, false>, bool> std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >::emplace<char const*&, std::vector<double, std::allocator<double> > >(char const*&, std::vector<double, std::allocator<double> >&&) [508] std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >* std::__relocate_a_1<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*, std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > > >(std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*, std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*, std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > >&)
   [8] std::_Hashtable<char const*, std::pair<char const* const, double*>, std::allocator<std::pair<char const* const, double*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::find(char const* const&) const [270] std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >::unordered_map(std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >&&) [509] std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >* std::__relocate_a_1<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*, std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >(std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*, std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*, std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > >&)
 [632] std::_Hashtable<char const*, std::pair<char const* const, double*>, std::allocator<std::pair<char const* const, double*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const [346] std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >::unordered_map() [459] std::enable_if<std::__is_bitwise_relocatable<unsigned long, void>::value, unsigned long*>::type std::__relocate_a_1<unsigned long, unsigned long>(unsigned long*, unsigned long*, unsigned long*, std::allocator<unsigned long>&)
 [1049] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> > >, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, char const* const&, unsigned long) const [879] std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >::unordered_map(std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > const&) [1246] void std::__alloc_on_move<std::allocator<controller::ArrChange> >(std::allocator<controller::ArrChange>&, std::allocator<controller::ArrChange>&)
 [590] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> > >, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false> const&) const [213] std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >::~unordered_map() [1247] void std::__alloc_on_move<std::allocator<controller::VarChange> >(std::allocator<controller::VarChange>&, std::allocator<controller::VarChange>&)
 [803] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> > >, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(unsigned long) const [880] std::pair<std::__detail::_Node_iterator<std::pair<char const* const, double>, false, false>, bool> std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >::emplace<char const*&, double&>(char const*&, double&) [1248] void std::__alloc_on_move<std::allocator<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> >*>, false> > >(std::allocator<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> >*>, false> >&, std::allocator<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> >*>, false> >&)
 [1050] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> > >, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, char const* const&, unsigned long) const [347] std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >::unordered_map() [1249] void std::__alloc_on_move<std::allocator<std::__detail::_Hash_node<std::pair<char const* const, double*>, false> > >(std::allocator<std::__detail::_Hash_node<std::pair<char const* const, double*>, false> >&, std::allocator<std::__detail::_Hash_node<std::pair<char const* const, double*>, false> >&)
 [165] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> > >, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [271] std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >::unordered_map(std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >&&) [1250] void std::__alloc_on_move<std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > > >(std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > >&, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > >&)
 [260] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> > >, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket() const [881] std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >::unordered_map(std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > const&) [1251] void std::__alloc_on_move<std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >(std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > >&, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > >&)
